,Unnamed: 0,tokens,full_name,dof,year,month,date,hour,sentiment,text,h_score,label,emoji
814,814,"['think', 'you', 'could', 'right', 'about', 'the', 'mean', 'builder', 'but', 'there', 'are', 'some', 'open', 'ended', 'stories', 'written', 'where', 'don', 'know', 'the', 'answer', 'what', 'happened', 'next', 'and', 'happy', 'leave', 'the', 'reader', 'decide']","Sydney, New South Wales",3,2022,2,10,1,0.05,"@paulinewrites I think you could be right about the ""mean builder"". But there are some open-ended stories I've written where I don't know the answer to ""What happened next?"" and I'm happy to leave it to the reader to decide!",5.544615384615384,achievement,💯
817,817,"['the', 'genius', 'david', 'rowe']","Gold Coast, Queensland",3,2022,2,10,0,0.3,The genius of David Rowe. 🏆 https://t.co/gZZqTlEF51,5.786666666666666,achievement,💯
820,820,"['videoed', 'the', 'sunlight', 'beautiful', 'butterfly', 'wing', 'ribbon', 'pattern', '39ct', 'solid', 'opal', '180', 'don', 'forget', 'our', 'off', 'sale', 'sku', '521']","Gold Coast, Queensland",3,2022,2,10,0,0.2325581395348837,Videoed in the sunlight🌞 Beautiful Butterfly Wing 🦋 Ribbon Pattern 1.39ct Solid Opal ⚘ $180 Don't forget our 15% OFF Sale ON NOW https://t.co/aTwymJ2EqK SKU 5211 #butterfly #wings #solidopal #pretty #bright #unique #lightningridgeopal #affordable #buyonline https://t.co/9CjS34hUOv,5.6246153846153835,achievement,💯
822,822,"['narrator', 'not', 'anti', 'trolling', 'bill']","Melbourne, Victoria",3,2022,2,10,0,0.0,"#auspol Narrator- ""It's not an anti-trolling bill"" https://t.co/FRBir7TME3",5.919999999999999,achievement,💯
824,824,"['now', 'just', 'feel', 'old']","Brisbane, Queensland",3,2022,2,10,12,0.0,@RegularSanStan Now I just feel old.,5.52,achievement,💯
825,825,"['wait', 'did', 'what', 'even', 'the', 'founder', 'apple', 'doesn', 'use', 'apple', 'music']","Sydney, New South Wales",3,2022,2,10,0,0.0,"Wait, he did what?!

Even the co-founder of Apple doesn’t use Apple Music 🤯 https://t.co/KxiRyMbCzo",5.72,enjoy_the_moment,🍾️
830,830,"['might', 'better', 'now', 'but', 'certainly', 'around', 'time', 'was', 'out', 'control']","Melbourne, Victoria",3,2022,2,10,0,0.1176470588235294,"@ali_41_ It might be better now, but certainly around Christmas time it was out of control",5.542857142857143,achievement,💯
831,831,"['all', 'part', 'the', 'game', 'for', 'both', 'parties', 'parade', 'your', 'family', 'shake', 'hands', 'with', 'the', 'peasants', 'tell', 'lies', 'and', 'kiss', 'babies', 'can', 'wait', 'see', 'interview', 'minutes', 'with', 'his', 'wife', 'and', 'the', 'dog', 'will', 'real', 'vote', 'winner']","Gold Coast, Queensland",3,2022,2,10,22,0.1224489795918367,"@RonniSalt @skyyharrington @60Minutes It’s all part of the game for both Parties. Parade your family, shake hands with the peasants, tell lies, and kiss babies. Can’t wait to see Albo’s interview on 60 minutes with his wife, and Toto the dog. It will be a real vote winner! 😂🤣",5.726315789473685,achievement,💯
832,832,"['not', 'close', 'politicial', 'watcher', 'wouldn', 'know', 'her', 'from', 'bar', 'soap', 'think', 'kevin07s', 'spouse', 'would', 'the', 'last', 'one', 'might', 'able', 'pick', 'out', 'line']","Melbourne, Victoria",3,2022,2,10,0,0.0,@RonniSalt @60Minutes Not a close politicial watcher. Wouldn't know her from a bar of soap. Think Kevin07s spouse would be the last one I might be able to pick out of a line up.,5.786666666666666,achievement,💯
840,840,"['who', 'made', 'the', 'line', 'this', 'time', 'link', 'bio']","Sydney, New South Wales",3,2022,2,10,0,0.0,"Who made the line up this time? https://t.co/YvKbWM6OYZ or link in bio @ Sydney, Australia https://t.co/xLgGB9oyal",5.92,achievement,💯
841,841,"['score', 'then', 'give', 'goal', 'straight', 'back', 'again']","Alice Springs, Northern Territory",3,2022,2,10,0,0.1,We score then give a goal straight back AGAIN. #LGRW,5.919999999999999,affection,💕
843,843,"['things', 'that', 'belong', 'the', 'past', 'facebook', 'reboots', 'shows', 'and', 'movies', 'the', 'two', 'major', 'political', 'parties']","Sydney, New South Wales",3,2022,2,10,0,0.0,"Things that belong in the past:
- Facebook
- reboots of TV shows and movies
- The two major political parties",5.92,affection,💕
850,850,"['whoah', 'what', 'time', 'alive', 'incredible', 'unprecedented']","Perth, Western Australia",3,2022,2,10,4,0.0909090909090909,"@erinbiba @CoraCarmack Whoah what a time to be alive, incredible, unprecedented",5.84,achievement,💯
862,862,"['not', 'sure', 'wrote', 'this']","Tasmania, Australia",3,2022,2,10,0,0.0,@realLizUSA Not sure Trump wrote this ?,5.72,achievement,💯
867,867,"['don', 'the', 'russian', 'athletes', 'ever', 'learn', '15yr', 'old', 'ice', 'skater', 'tested', 'positive', 'for', 'banned', 'substance', 'she', 'won', 'gold', 'medal', 'which', 'contributed', 'the', 'teams', 'medal', 'there', 'need', 'test', 'them', 'all', 'more', 'frequently', 'just', 'omit', 'them', 'for', 'however', 'long', 'applicable', 'her']","Melbourne, Victoria",3,2022,2,10,0,0.2340425531914893,Don't the Russian athletes ever learn? 15yr old ice skater tested positive for banned substance. She won a gold medal which contributed to the teams medal.  Is there a need to test them all more frequently or just omit them for however long is applicable to her?,5.594666666666667,achievement,💯
877,877,"['looks', 'like', 'bunch', 'legends']","Newcastle, New South Wales",3,2022,2,10,0,0.1428571428571428,@PaulMGarrett @NewcastleCogLab @3rdincharge @amieidels @GavinJCooper @wallLaura2 Looks like a bunch of legends to me,5.72,achievement,💯
881,881,"['nothing', 'better', 'than', 'the', 'feeling', 'morning', 'sunshine', 'warming', 'your', 'fur', 'and', 'tasty', 'hibiscus', 'flower']","Hope Valley, Adelaide",3,2022,2,10,0,0.3333333333333333,"Nothing better than the feeling of morning sunshine warming up your fur and a tasty hibiscus flower 
🌸 🐀 ☀️ https://t.co/kyK4QlIZmf",5.575384615384615,achievement,💯
882,882,['congratulations'],"Perth, Western Australia",3,2022,2,10,0,0.3333333333333333,@FrancaJones3 Congratulations! https://t.co/jslLu0KNZr,5.72,achievement,💯
883,883,"['two', 'the', 'biggest', 'misandrists', 'ever', 'seen', 'heard', 'life']","Newcastle, New South Wales",3,2022,2,10,9,0.0,@georgiedent @BrittHiggins_ @TamePunk Two of the biggest Misandrists I’ve ever seen or heard in my life.,5.92,achievement,💯
886,886,"['why', 'not', 'celebrate', 'your', 'valentine', 'with', 'bottle', 'grand', 'barossa', 'shiraz', 'wine', 'image', 'thanks', 'teau', 'tanunda']","Tanunda, South Australia",3,2022,2,10,0,0.1333333333333333,"Why not celebrate your valentine’s with a bottle of Grand Barossa Shiraz wine! ❤️ 🍷 

Image thanks to @ootdstylistaa 

#valentines  #grandbarossa #chateautanunda #barossashiraz @ Château Tanunda https://t.co/lvmr1QV6PB",5.5120000000000005,affection,💕
887,887,"['global', 'says', 'the', 'latest', 'batch', 'impressive', 'drilling', 'results', 'from', 'its', 'sulphur', 'springs', 'project', 'are', 'pointing', 'significant', 'resource', 'upgrade', 'which', 'scheduled', 'for', 'mid', '2022']","Perth, Western Australia",3,2022,2,10,0,0.073170731707317,"#DEVELOP Global says the latest batch of impressive drilling results from its Sulphur Springs project in WA are pointing to a “significant” resource upgrade, which is scheduled for mid-2022 $DVP #ASX #copper #zinc https://t.co/UyAMc4kzL8 https://t.co/yjs2GhbVYK",5.728,achievement,💯
889,889,"['good', 'morning', 'what', 'amazing', 'start', 'the', 'day', 'swimming', 'with', 'flying', 'fish', 'and', 'turtles', 'love', 'this', 'place', 'much', 'and', 'feel', 'lucky', 'have', 'our', 'doorstep']","Central Coast, New South Wales",3,2022,2,10,0,0.3611111111111111,"Good morning! What an amazing start to the day, swimming with flying fish and turtles. Love this place so much and feel so lucky to have it on our doorstep

#nsw #australia https://t.co/p2NV5WwufT",5.525333333333333,achievement,💯
890,890,"['hiring', 'vic', 'click', 'the', 'link', 'our', 'bio', 'apply', 'this', 'job', 'and', 'more', 'lead', 'orchestration', 'solution', 'architect', 'ericsson']","Melbourne, Victoria",3,2022,2,10,0,0.04,"We're hiring in #Docklands, VIC! Click the link in our bio to apply to this job and more: Lead Orchestration Solution Architect at Ericsson #Engineering",5.760000000000001,achievement,💯
891,891,"['where', 'lyle', 'shelton', 'woulda', 'thought', 'front', 'amp', 'centre', 'screaming', 'like', 'bedevilled', 'egg', 'now']","Sydney, New South Wales",3,2022,2,10,0,0.0,"Where’s Lyle Shelton ??? 
… woulda thought he’d be front &amp; centre screaming like a bedevilled egg by now !",5.546666666666667,achievement,💯
900,900,"['shocked', 'not', 'wildest', 'dreams', 'think', 'joe', 'would', 'get', 'traded', 'good', 'luck', 'the', 'next', 'phase', 'joe', 'career', 'and', 'all', 'the', 'best', 'with', 'his', 'rehab']","Melbourne, Victoria",3,2022,2,10,0,0.2666666666666666,@RenaeIngles I'm shocked! Not in my wildest dreams I'd think Joe would get traded. Good luck in the next phase of Joe career and all the best with his rehab,5.786666666666666,achievement,💯
904,904,"['not', 'this', 'then']","Perth, Western Australia",3,2022,2,10,0,0.0,@forensictoxguy Not this then? https://t.co/SiOHXvhpQt,5.92,achievement,💯
905,905,"['such', 'interesting', 'concept', 'hey', 'love', 'see', 'how', 'this', 'goes', 'again', 'all', 'the', 'best']","Melbourne, Victoria",3,2022,2,10,1,0.4705882352941176,"@tiffatronn Such an interesting concept, hey? I'd love to see how this goes. Again, all the best!",5.613333333333333,achievement,💯
907,907,"['anything', 'like', 'that', 'would', 'have', 'happened', 'the', 'equivalent', 'would', 'have', 'been', 'shot', 'poisoned', 'months', 'ago', 'astonishing', 'that', 'still', 'free', 'man', 'the']","Perth, Western Australia",3,2022,2,10,3,0.0303030303030303,"@RepAdamSchiff If anything like that would have happened in Putin's Russia, the equivalent of Trump would have been shot/poisoned months ago.
Astonishing that he is still a free man in the USA.",5.680000000000001,achievement,💯
911,911,"['gonna', 'set', 'brothel', 'one', 'those', 'stands', 'the', 'middle', 'shopping', 'centre', 'walkway', 'just', 'spite', 'these', 'cunts']","Melbourne, Victoria",3,2022,2,10,0,0.0357142857142857,@Ivy_555 I’m gonna go set up a brothel as one of those stands in the middle of a shopping centre walkway just to spite these cunts 😂,5.546666666666667,achievement,💯
915,915,"['been', 'good', 'one', 'for', 'far', 'the', 'optoma', 'w330ust', 'ultra', 'short', 'throw', 'projector']","Melbourne, Victoria",3,2022,2,10,23,0.1578947368421052,@kikionerlad It’s been a good one for me so far! It’s the Optoma W330UST Ultra Short Throw Projector ☺️,5.52,affection,💕
920,920,"['off', 'get', 'third', 'booster']","Perth, Western Australia",3,2022,2,10,0,0.0,Off to get my third booster of 5G.,5.92,achievement,💯
921,921,"['british', 'high', 'commissioner', 'australia', 'met', 'with', 'making', 'further', 'progress', 'the', 'free', 'trade', 'agreement', 'virtually', 'signed', 'december', 'last', 'year', 'for', 'more', 'information', 'the', 'aus', 'free', 'trade', 'agreemen', 'x0ku']","Sydney, New South Wales",3,2022,2,10,0,0.1428571428571428,"British High Commissioner to Australia @VickiTreadell met with @DanTehanWannon making further progress on the 🇬🇧🇦🇺 Free Trade Agreement, virtually signed in December last year.

For more information on the UK-AUS Free Trade Agreement ➡️https://t.co/bvFtjy7SC1

#UKAusFTA https://t.co/jJVBgCX0ku",5.663157894736843,achievement,💯
922,922,"['honestly', 'sign', 'achieves', 'nothing', 'its', 'don', 'sue', 'for', 'nit', 'making', 'roads', 'safer', 'its', 'the', 'drivers', 'fault', 'bullshit', 'reaction']","Sydney, New South Wales",3,2022,2,10,6,0.0,@Fractal10 @mike_a_simms @IWCouncil Honestly a sign achieves nothing its a don't sue me for nit making roads safer its the drivers fault bullshit reaction,5.731428571428572,achievement,💯
924,924,"['hey', 'the', 'public', 'gallery', 'open', 'for', 'viewing', 'want', 'watch', 'the', 'debate', 'the', 'sex', 'work', 'decrim', 'bill']","Melbourne, Victoria",3,2022,2,10,0,0.0476190476190476,@VicParliament hey is the public gallery open for viewing? I want to watch the debate on the sex work decrim bill,5.510000000000001,achievement,💯
927,927,"['thank', 'you', 'could', 'that', 'detail', 'made', 'clear', 'the', 'visit', 'parliament', 'section', 'and', 'subheading', 'for', 'the', 'gallery', 'added', 'understand', 'that', 'general', 'public', 'attendees', 'with', 'passes', 'from', 'and', 'can', 'view', 'sittings', 'the', 'gallery', 'that', 'correct']","Melbourne, Victoria",3,2022,2,10,2,0.0697674418604651,"@VicParliament Thank you. Could that detail be made clear on the visit parliament section, and a subheading for the gallery be added?
I understand that general public attendees with passes from MLCs and MPs can view sittings in the gallery, is that correct?",5.587368421052632,achievement,💯
931,931,"['the', 'second', 'fan', 'expectations', 'being', 'driven', 'rampet', 'speculation', 'birthed', 'from', 'the', 'media', 'movement', 'that', 'follows', 'pop', 'culture', 'around', 'like', 'pack', 'rabid', 'dogs', 'admittedly', 'the', 'charade', 'media', 'was', 'initiated', 'and', 'funded', 'and', 'the', 'like', 'they', 'only', 'have', 'themselves', 'blame']","Queanbeyan, New South Wales",3,2022,2,10,0,0.1063829787234042,"The second is fan expectations being driven by rampet speculation birthed from the media movement that follows pop culture around like a pack of rabid dogs. Admittedly, the charade of media was initiated and funded by Disney and the like. So they only have themselves to blame.",5.632727272727274,achievement,💯
938,938,"['nothing', 'not', 'predictable']","Castlemaine, Victoria",3,2022,2,10,2,0.0,@Fiona05935561 @amandajanewd @RavenZech2 We're nothing if not predictable,5.92,achievement,💯
954,954,"['stopped', 'believing', 'love', 'and', 'friendship', 'long', 'time', 'ago']","Sydney, New South Wales",3,2022,2,10,0,0.4,I stopped believing in love and friendship long time ago.,5.92,achievement,💯
961,961,"['just', 'getting', 'around', 'watching', 'the', 'now', 'this', 'looks', 'awesome']","Sydney, New South Wales",3,2022,2,10,0,0.05,"Just getting around to watching the Nintendo Direct now. This looks awesome!

Mario Strikers Battle League. https://t.co/gn9tKHUXBQ",5.760000000000001,achievement,💯
963,963,"['online', 'clubs', 'too', 'sweet']","Sydney, New South Wales",3,2022,2,10,0,0.5,Online Clubs too? Sweet!,5.72,achievement,💯
967,967,"['curious', 'who', 'has', 'solid', 'daily', 'routine', 'this', 'selfie', 'from', '2018', 'train', 'with', 'bullet', 'journal', 'stopped', 'using', 'for', 'digital', 'system', 'but', 'thinking', 'going', 'back', 'paper', '100', 'points', 'you', 'can', 'guess', 'where', 'this']","Sydney, New South Wales",3,2022,2,10,0,0.04,"I'm curious who has a solid daily routine? This is a selfie from 2018 on a train with my bullet Journal, I stopped using it for a digital system but I'm thinking of going back to paper. 100 points if you can guess where this is. https://t.co/EzmNO1xPbb",5.637142857142856,achievement,💯
971,971,"['when', 'saw', 'album', 'thought', 'that', 'but', 'was', 'california', 'going', 'from', 'san', 'fran']","Sydney, New South Wales",3,2022,2,10,23,0.0,@LiyoFromEthio When I saw it in my album I thought that but it was California going from San Fran to LA,5.72,achievement,💯
972,972,"['mouthful', 'mode']","Melbourne, Victoria",3,2022,2,10,0,0.0,Kirby’s mouthful mode ⚠️☢️ https://t.co/XX4EvQhbK1,5.52,achievement,💯
974,974,"['just', 'posted', 'photo']","Melbourne, Victoria",3,2022,2,10,0,0.0,"Just posted a photo @ Melbourne, Victoria, Australia https://t.co/rdJEw9W9jM",5.52,achievement,💯
975,975,['brilliant'],"Central Coast, New South Wales",3,2022,2,10,1,1.3333333333333333,@jordanspurcell Brilliant 💛💙,5.92,achievement,💯
976,976,['caffeine'],"Sydney, New South Wales",3,2022,2,10,0,0.0,Caffeine https://t.co/RfaZQwarc9,5.92,achievement,💯
977,977,"['just', 'posted', 'photo', 'melbourne', 'victoria', 'australia']","Melbourne, Victoria",3,2022,2,10,0,0.0,"Just posted a photo @ Melbourne, Victoria, Australia https://t.co/e1r8R5PuhU",5.72,achievement,💯
978,978,"['let', 'get', 'this', 'trending', 'all', 'week', 'folks']","Brisbane, Queensland",3,2022,2,10,0,0.0,"Let's get this trending all week folks #DontLetHimWin
#auspol",5.92,achievement,💯
982,982,"['happy', 'world', 'pulses', 'day', 'the', 'high', 'value', 'amp', 'soil', 'health', 'benefits', 'chickpeas', 'and', 'other', 'pulses', 'make', 'their', 'continued', 'expansions', 'important', 'opportunity', 'for', 'the', 'australian', 'grains', 'industry', 'read', 'more', 'the', 'state', 'the', 'australian', 'grains', 'industry', 'report']",Australia,3,2022,2,10,0,0.1875,"Happy World Pulses Day! The high value &amp; soil health benefits of chickpeas and other pulses make their continued expansions an important opportunity for the Australian grains industry #ausag

Read more in the State of the Australian Grains Industry Report: https://t.co/yNGFsu6Tcd https://t.co/xsnFh7XzoE",5.5475862068965505,achievement,💯
