word,valence
engine,0.615
accelerate,0.615
clef,0.615
kaleidoscope,0.615
medication,0.615
ramble,0.615
apprentice,0.615
positioning,0.615
filet,0.615
climb,0.615
joint,0.615
internally,0.615
pasta,0.615
system,0.615
simile,0.615
jumper,0.615
discipline,0.615
altimeter,0.615
overview,0.615
adequacy,0.615
glimmer,0.615
crop,0.615
stem,0.615
sail,0.615
portable,0.615
noted,0.615
matchmaker,0.615
faculty,0.615
commodity,0.615
assent,0.615
paintball,0.615
theoretical,0.615
headquarter,0.615
affiliation,0.615
tenure,0.615
newsstand,0.615
unopposed,0.615
wheel,0.615
means,0.615
curtains,0.615
voting,0.615
entree,0.615
metallic,0.615
location,0.615
subtlety,0.615
conviction,0.615
dweller,0.615
ripening,0.615
fragrant,0.615
awestruck,0.615
candles,0.615
mobile,0.615
action figure,0.615
partisan,0.615
highland,0.615
moonwalk,0.615
conclusion,0.615
intonation,0.615
penguin,0.615
font,0.615
covering,0.615
foursome,0.615
sociology,0.615
hologram,0.615
ejaculation,0.615
categorical,0.615
cayenne,0.615
predict,0.615
fiddler,0.615
piecemeal,0.615
supplier,0.615
finality,0.615
emphatic,0.615
flamboyant,0.615
windshield,0.615
posited,0.615
ordinance,0.615
cup,0.615
quorum,0.615
conveyance,0.615
unselfish,0.615
precede,0.615
locket,0.615
website,0.615
transporter,0.615
cognac,0.615
residence,0.615
cashier,0.615
stow,0.615
puma,0.615
tributary,0.615
headquarters,0.615
aviator,0.615
valuation,0.615
warden,0.615
explanation,0.615
maneuver,0.615
feline,0.615
indoor,0.615
mover,0.615
roman,0.615
substance,0.615
investigator,0.615
interchange,0.615
texture,0.615
pumped,0.615
interrelated,0.615
aerial,0.615
signal,0.615
quotient,0.615
vindicated,0.615
handwriting,0.615
replenish,0.615
meditative,0.614
stepson,0.614
completing,0.614
barley,0.614
freelancer,0.614
astronomy,0.613
transport,0.613
imaginable,0.613
railway,0.613
buyer,0.613
insight,0.613
concerto,0.613
pyramidal,0.613
coaster,0.612
genesis,0.612
constitutionality,0.612
stanza,0.612
accession,0.612
tag,0.612
mattress,0.612
determine,0.612
aperture,0.612
compensate,0.612
elective,0.612
fitting,0.612
introduction,0.612
leer,0.612
exclamation,0.612
onboard,0.612
payload,0.612
write,0.612
prospectus,0.612
behavioral,0.612
force,0.612
froth,0.612
inside,0.612
approach,0.612
alimony,0.612
coop,0.612
islet,0.612
cereal,0.612
winterbreak,0.612
meat,0.612
negotiate,0.612
beau,0.612
bosom,0.612
salve,0.612
cap,0.612
notion,0.612
apply,0.612
tequila,0.612
snippet,0.612
practiced,0.612
delegate,0.612
coupled,0.612
operator,0.612
jet,0.612
wardrobe,0.612
designation,0.612
adhering,0.612
meatball,0.612
replay,0.612
departmental,0.612
circulate,0.612
assumed,0.612
temple,0.612
magnetic,0.612
rally,0.612
whiskey,0.612
solicitation,0.612
bio,0.612
coincidence,0.612
voter,0.612
justify,0.612
cheap,0.612
libretto,0.612
laudatory,0.612
tinkling,0.612
briefing,0.612
basilica,0.612
selective,0.612
terminology,0.612
permission,0.612
agape,0.612
dean,0.612
dashing,0.612
unfold,0.612
persuasion,0.612
teat,0.612
zillion,0.612
chops,0.612
maturation,0.612
applicant,0.612
individuality,0.612
presidential,0.612
coliseum,0.612
different,0.612
competitor,0.612
banana,0.612
keeper,0.612
driveway,0.612
rainforest,0.612
eve,0.612
secretary,0.612
decontamination,0.611
plateau,0.611
acoustics,0.611
crossword,0.611
multimedia,0.611
tank top,0.61
remains,0.61
frenzy,0.61
commensurate,0.61
script,0.61
hydrate,0.61
brace,0.61
tidings,0.61
romp,0.61
compendium,0.61
multiplex,0.61
improvised,0.61
accelerated,0.61
standardized,0.61
tribune,0.61
outlet,0.61
hooked,0.61
pinup,0.61
baggage,0.61
expo,0.61
underwear,0.61
incognito,0.61
behold,0.61
fundraiser,0.61
singular,0.61
rainy,0.61
break,0.61
riverbed,0.61
hooray,0.61
dustpan,0.609
absorption,0.609
mouthful,0.609
neurologist,0.608
interdependence,0.608
conformance,0.608
magnitude,0.608
koala,0.608
dingo,0.608
gravy,0.608
calls,0.608
striptease,0.607
model,0.607
corral,0.606
tower,0.606
padded,0.606
savanna,0.606
magna,0.605
transition,0.605
clover,0.605
priestly,0.605
boarder,0.604
sleepy,0.604
generality,0.604
centenary,0.604
translate,0.604
measurable,0.604
housekeeping,0.604
colloquial,0.604
envelope,0.604
rubbers,0.604
engraving,0.604
hundred,0.604
fit,0.604
atmosphere,0.604
defending,0.604
cirque,0.604
bookish,0.604
subsidize,0.604
hankering,0.604
rap,0.604
esquire,0.604
sphinx,0.604
inception,0.604
adhesive,0.604
cleanser,0.604
dowry,0.604
editing,0.604
inclusive,0.604
date,0.604
crew,0.604
doodle,0.604
flex,0.604
packaging,0.604
quarterly,0.604
depositary,0.604
nonfat,0.604
homeroom,0.604
hokey,0.604
willow,0.604
textile,0.604
swig,0.604
mesa,0.604
institute,0.604
wavelength,0.604
domicile,0.604
people,0.604
seer,0.604
newsman,0.604
particulars,0.604
biker,0.604
northwest,0.604
dew,0.604
yaay,0.604
allocation,0.604
astral,0.604
periscope,0.604
ferry,0.604
thrifty,0.604
crayon,0.604
newsflash,0.604
bed,0.604
caricature,0.604
bluish,0.604
complacency,0.604
time,0.604
sally,0.604
equalizer,0.604
polish,0.604
remodel,0.604
longing,0.604
planter,0.604
obelisk,0.604
flashing,0.604
commonly,0.604
cunning,0.604
jade,0.604
applejack,0.604
stretch,0.604
ejaculate,0.604
varied,0.604
mousse,0.604
supplemental,0.604
stratosphere,0.604
sheep,0.604
planetary,0.604
ode,0.604
recipient,0.604
trampoline,0.604
germinate,0.604
inhabitant,0.604
accordion,0.604
transcend,0.604
huddle,0.604
marble,0.604
purr,0.604
intensify,0.604
text,0.604
flan,0.604
waitinggame,0.604
try,0.604
hat,0.604
revving,0.604
mister,0.604
annotation,0.604
brigade,0.604
doings,0.604
version,0.604
eagle,0.604
grove,0.604
reinforce,0.604
synthesis,0.604
topographic,0.604
coastal,0.604
stipend,0.604
catalyst,0.604
notification,0.604
caster,0.604
moment,0.604
comparatively,0.604
symmetry,0.604
flesh,0.604
directive,0.604
unencumbered,0.604
baseman,0.604
madame,0.604
speaker,0.604
dainty,0.604
tend,0.604
conqueror,0.604
interim,0.604
cohesion,0.604
feeder,0.604
stay,0.604
ware,0.604
cleaner,0.604
spatial,0.604
taffeta,0.604
ley,0.604
train set,0.604
childbirth,0.604
botany,0.604
quantitative,0.604
bedside,0.604
weave,0.604
standing,0.604
bazaar,0.604
informant,0.604
headmaster,0.604
boom,0.604
mobilize,0.604
unwrap,0.604
propose,0.604
consolidation,0.604
moderately,0.604
database,0.604
accuracy,0.604
etiquette,0.604
spruce,0.604
corridor,0.604
docile,0.604
rainfall,0.604
impelled,0.604
nestling,0.604
analyst,0.604
sheer,0.604
shampoo,0.604
sneakers,0.604
houseboat,0.604
solvency,0.604
campus,0.604
preschool,0.604
stance,0.604
keypad,0.604
parasol,0.604
hedge,0.604
facing,0.604
position,0.604
northbound,0.604
inconspicuous,0.604
girlie,0.604
organizer,0.604
intake,0.604
lotus,0.604
cracker,0.604
infrastructure,0.604
asleep,0.604
managerial,0.604
ultraviolet,0.604
polka,0.604
pallet,0.604
loot,0.604
wannasleep,0.604
output,0.604
resources,0.604
treatise,0.604
unequivocal,0.604
expediency,0.604
carbon,0.604
epistle,0.604
lots,0.604
reentry,0.604
grass,0.604
infantile,0.604
wed,0.604
dresser,0.604
openly,0.603
liquor,0.603
detailed,0.603
providence,0.603
introspection,0.603
homeboy,0.602
marquee,0.602
download,0.602
soup,0.602
solarium,0.602
density,0.602
boots,0.602
ladybug,0.602
mahogany,0.602
horsey,0.602
wannabe,0.602
propelling,0.602
unmistakable,0.602
field hockey,0.602
telepathic,0.602
herbarium,0.602
inning,0.602
preach,0.602
iridescent,0.602
skirt,0.602
newspaper,0.602
redecorate,0.602
promulgation,0.602
root,0.602
duckling,0.602
commentary,0.602
schoolhouse,0.602
inexhaustible,0.602
expeditious,0.602
resemble,0.602
olfactory,0.602
headset,0.602
watering can,0.602
hint,0.602
fluorescent,0.602
elders,0.602
emerge,0.602
prompt,0.602
diversified,0.602
smarten,0.602
tot,0.602
iconography,0.602
construe,0.602
surplus,0.602
pediatrician,0.602
golfer,0.602
bathhouse,0.602
candle,0.602
crewman,0.602
fern,0.602
jamboree,0.602
gingerly,0.602
psalms,0.602
promo,0.602
afloat,0.602
evangelical,0.602
commissioner,0.602
assorted,0.602
eucalyptus,0.602
limestone,0.602
impetuous,0.602
campaign,0.602
oratory,0.602
jetty,0.602
financier,0.602
sidekick,0.602
swing,0.602
return,0.602
jeep,0.602
nugget,0.602
keyword,0.602
memorial,0.602
traceable,0.602
graphic,0.602
fed,0.602
revolving,0.602
lull,0.602
porterhouse,0.602
full,0.602
inversion,0.602
bourbon,0.602
subject,0.602
blender,0.602
woot,0.602
behest,0.602
veggie,0.602
sheriff,0.602
roof,0.602
jean,0.602
recap,0.602
octagon,0.602
announcer,0.602
cookbook,0.602
basis,0.602
snowday,0.602
platform,0.602
grub,0.602
yayyy,0.602
ingress,0.601
airfield,0.601
swear,0.601
petitioner,0.601
habitually,0.6
crystallization,0.6
attorney,0.6
calcium,0.6
peculiar,0.6
chiefly,0.6
holding,0.6
cinnamon,0.6
salient,0.6
brandy,0.6
respite,0.6
tiling,0.6
compile,0.6
sprawl,0.6
allotment,0.6
blimp,0.6
trail,0.6
advertisement,0.6
programming,0.6
astronomical,0.6
binomial,0.6
pug,0.6
dealings,0.6
translucent,0.6
vanquishing,0.6
surroundings,0.6
clowns,0.6
quickie,0.6
synchronous,0.6
tremendous,0.6
lego,0.6
pope,0.6
glade,0.6
stand,0.6
memorandum,0.6
solicitor,0.6
headphones,0.6
enablement,0.6
mamma,0.6
verdant,0.6
huckleberry,0.6
cottage,0.6
written,0.6
handbook,0.6
common,0.6
dialogue,0.599
registrar,0.599
match,0.599
voltmeter,0.599
cardigan,0.599
titan,0.598
agua,0.598
condensed,0.598
night,0.598
cathedral,0.598
virtual,0.598
accent,0.598
checkout,0.597
gingerbread,0.597
barbershop,0.597
honeysuckle,0.597
circuitry,0.596
reconstructive,0.596
correlation,0.596
lemon,0.596
ballpoint,0.596
frequently,0.596
oregano,0.596
candidate,0.596
suckling,0.596
archaeology,0.596
cleaning,0.595
girly,0.595
overlapping,0.595
tetrahedral,0.595
beep,0.595
peopled,0.594
outbid,0.594
exploration,0.594
khaki,0.594
kinematics,0.594
warming,0.594
mysticism,0.594
precedence,0.594
centerpiece,0.594
bonding,0.594
contract,0.594
chambermaid,0.594
voice,0.594
tactical,0.594
overtaken,0.594
horsepower,0.594
lime,0.594
appliances,0.594
count,0.594
sector,0.594
telegraph,0.594
birdie,0.594
headdress,0.594
prospection,0.594
notables,0.594
tapioca,0.594
cowboy,0.594
archery,0.594
domestication,0.594
mystical,0.594
item,0.594
pocketful,0.594
changed,0.594
chatty,0.594
some trust,0.594
shellfish,0.594
cortex,0.594
brook,0.594
annex,0.594
duck,0.594
juggle,0.594
wrap,0.594
conventional,0.594
neon,0.594
sonic,0.594
wiener,0.594
relativity,0.594
stag,0.594
street,0.594
argent,0.594
stainless,0.594
autopilot,0.594
panties,0.594
geologist,0.594
seminary,0.594
labor,0.594
opinion,0.594
woods,0.594
reserved,0.594
exaltation,0.594
attempted,0.594
luau,0.594
covenant,0.594
merchandise,0.594
ferryboat,0.594
raisin,0.594
tang,0.594
creamer,0.594
bodily,0.594
facial,0.594
nuts,0.594
stock,0.594
drumming,0.594
gull,0.594
clemency,0.594
alpine,0.594
retrospective,0.594
inventory,0.594
indicate,0.594
hitchhiker,0.594
lieutenant,0.594
stocking,0.594
deem,0.594
printout,0.594
chicken,0.594
sherry,0.594
testament,0.594
pave,0.594
previously,0.594
adept,0.594
document,0.594
banter,0.594
oncoming,0.594
jersey,0.594
hardware,0.594
selection,0.594
coupling,0.594
spelling,0.594
clipboard,0.594
couch,0.594
corn,0.594
sorter,0.594
eleventh,0.594
tab,0.594
fastening,0.594
enamel,0.594
harbor,0.594
billboard,0.594
counsel,0.594
midlife,0.594
bistro,0.594
spinning,0.594
custodian,0.594
pied,0.594
biogenesis,0.594
vial,0.594
lecture,0.594
contracting,0.594
virtually,0.594
overlap,0.594
overcoat,0.594
formality,0.594
lands,0.594
nominal,0.594
enormity,0.594
enjoin,0.594
admiralty,0.594
barman,0.594
zodiac,0.594
pottery,0.594
shipshape,0.594
bishop,0.594
sufficiency,0.594
warms,0.594
firehouse,0.594
scores,0.594
heliport,0.594
call,0.594
blazing,0.594
expanse,0.594
clergyman,0.594
robe,0.594
spice,0.594
seaport,0.594
elementary,0.594
beefsteak,0.594
afield,0.594
jigsaw,0.594
enforcement,0.594
nation,0.594
article,0.594
masseuse,0.594
shortcut,0.594
domino,0.594
converse,0.594
magnifying,0.594
lettuce,0.594
telepathy,0.594
astrologer,0.594
behavior,0.594
revue,0.594
diver,0.594
chronological,0.594
horticultural,0.594
veronica,0.594
washer,0.594
frequent,0.594
chopper,0.594
note,0.594
auction,0.594
accelerator,0.593
hypothalamus,0.593
pickle,0.593
herd,0.592
jock,0.592
corporate,0.592
heightened,0.592
flagship,0.592
transcription,0.592
diorama,0.592
oatmeal,0.592
eggplant,0.592
viewer,0.592
jellybean,0.592
public,0.592
peekaboo,0.592
keeping,0.592
transference,0.592
introduce,0.592
jiggle,0.592
mediator,0.592
recent,0.592
inscription,0.592
resistant,0.592
cooker,0.592
tidal,0.592
echinacea,0.592
boathouse,0.592
boatman,0.592
penthouse,0.592
technician,0.592
steaming,0.592
campaigner,0.592
maintenance,0.592
committee,0.592
authority,0.592
dimension,0.592
endurance,0.592
protracted,0.592
sherbet,0.592
vale,0.592
marked,0.592
redwood,0.592
slumber,0.592
laughable,0.592
chili,0.592
undoubted,0.592
guts,0.592
workplace,0.592
refuel,0.592
collegiate,0.592
annotate,0.592
melting,0.592
lounge,0.592
contractor,0.592
exonerate,0.592
footprint,0.592
reindeer,0.592
courtside,0.592
fortnightly,0.592
duplex,0.592
originator,0.592
accounts,0.592
upholstery,0.592
crusade,0.592
furnishings,0.592
resembling,0.592
circulatory,0.592
pharmacist,0.592
patriarch,0.592
amortization,0.592
race,0.592
stage,0.592
resident,0.592
biceps,0.592
skyline,0.592
kayak,0.592
board,0.592
alreadyyyyy,0.592
baritone,0.592
trillion,0.592
carte,0.592
ostrich,0.592
intense,0.592
belongings,0.592
revolve,0.592
headlight,0.592
modal,0.592
ladylike,0.592
cantaloupe,0.592
cope,0.592
yo-yo,0.592
beer,0.592
scifi,0.592
guardianship,0.592
robotics,0.592
berlin,0.592
apostolic,0.592
guard,0.592
gateway,0.592
touched,0.592
superintendent,0.592
seasonal,0.592
taxpayer,0.592
rounded,0.592
minivan,0.592
subdivision,0.592
holder,0.592
feisty,0.592
statute,0.592
squirrel,0.592
streaming,0.592
citywide,0.592
hotline,0.592
herbal,0.592
bead,0.592
clarinet,0.592
yearn,0.592
yearly,0.592
doze,0.592
flag,0.592
shape,0.592
communal,0.592
merger,0.592
pub,0.592
evens,0.592
ancestor,0.592
endorse,0.592
oriental,0.592
composite,0.591
log,0.591
railroad,0.591
path,0.59
neurosurgeon,0.59
reflecting,0.59
readout,0.59
upkeep,0.59
substantial,0.59
sheltered,0.59
foreword,0.59
biological,0.59
integral,0.59
adjustment,0.59
constitution,0.59
internship,0.59
centurion,0.59
blond,0.59
meteoric,0.59
inborn,0.59
perpetuity,0.59
confederacy,0.59
flirting,0.59
boogie,0.59
palette,0.59
publicity,0.59
sideboard,0.59
renter,0.59
aerodynamics,0.59
summarize,0.59
nod,0.59
consideration,0.589
crafty,0.589
monte,0.589
compensatory,0.589
contour,0.589
hetero,0.589
coexistence,0.588
dough,0.588
concession,0.588
science,0.588
presuppose,0.588
bouttime,0.588
parrot,0.588
exempt,0.588
rehearse,0.588
airman,0.587
reconstitution,0.587
tenor,0.587
magistrate,0.587
arbitration,0.587
house,0.587
prompting,0.587
bidding,0.586
snowing,0.586
yaw,0.586
circuit,0.586
banker,0.586
slider,0.585
citadel,0.585
reserve,0.585
standpoint,0.585
triple,0.585
runway,0.585
seventeen,0.585
discrete,0.585
sexual,0.584
distinction,0.584
lager,0.584
opener,0.584
pontificate,0.584
beam,0.584
recharge,0.584
clout,0.584
annexe,0.584
invoke,0.583
finally,0.583
cardinal,0.583
sticker,0.583
comparison,0.583
juniper,0.583
width,0.583
conductivity,0.583
conch,0.583
airs,0.583
spirits,0.583
fielder,0.583
spinach,0.583
petroleum,0.583
pier,0.583
ethnic,0.583
bookseller,0.583
oven,0.583
sofa,0.583
daring,0.583
characteristic,0.583
sappy,0.583
pavilion,0.583
hierarchy,0.583
spec,0.583
delicate,0.583
repair,0.583
elongate,0.583
signification,0.583
filmy,0.583
vibration,0.583
plate,0.583
fingerprint,0.583
haiku,0.583
leaf,0.583
editorial,0.583
collective,0.583
manifestation,0.583
infusion,0.583
deliver,0.583
sixteen,0.583
slice,0.583
undergraduate,0.583
excavate,0.583
scoop,0.583
reef,0.583
oak,0.583
changer,0.583
dispenser,0.583
gilt,0.583
lea,0.583
grader,0.583
nave,0.583
earring,0.583
earpiece,0.583
reasons,0.583
elucidate,0.583
pacing,0.583
pinpoint,0.583
classification,0.583
bookmaker,0.583
iconic,0.583
portal,0.583
concise,0.583
arbor,0.583
prove,0.583
fur,0.583
behemoth,0.583
artichoke,0.583
observing,0.583
tactics,0.583
necktie,0.583
foresee,0.583
theory,0.583
thesis,0.583
currency,0.583
dive,0.583
tights,0.583
umbrella,0.583
code,0.583
pointer,0.583
castor,0.583
partridge,0.583
existential,0.583
capsule,0.583
buzzed,0.583
navigator,0.583
parson,0.583
unobstructed,0.583
airspeed,0.583
restitution,0.583
beeswax,0.583
wok,0.583
linguist,0.583
definitive,0.583
acquit,0.583
moonstruck,0.583
turbo,0.583
consummation,0.583
twosome,0.583
patron,0.583
pillar,0.583
cable,0.583
privy,0.583
elapsed,0.583
aristocrat,0.583
reflex,0.583
rookie,0.583
hawk,0.583
enforce,0.583
